PreSens Measurement Studio 2,3.0.3.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,SensorID,Sensor_Name,Value,O2_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,Reference_Amplitude,BatchID,Calibration_Date,Sensor_Lot,Column_no,Sample_Name,New_Calibration
5/4/2022,14:59:09,39336,C1_SK,7.256,ppm (mg/L),12.254,°C,950.43,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323629,140827-1,4/15/2022 0:00,112301,F_C2,S6.5,7.256
5/4/2022,14:59:14,39336,C1_SK,7.208,ppm (mg/L),12.236,°C,950.42,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323652,140827-1,4/15/2022 0:00,112301,F_C2,S6.5,7.208
5/4/2022,14:59:23,39336,C1_SK,7.72,ppm (mg/L),12.263,°C,950.36,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323686,140827-1,4/15/2022 0:00,112301,F_C3,S6.5,7.72
5/4/2022,14:59:27,39336,C1_SK,7.708,ppm (mg/L),12.261,°C,950.44,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323699,140827-1,4/15/2022 0:00,112301,F_C3,S6.5,7.708
5/4/2022,14:59:32,39336,C1_SK,7.917,ppm (mg/L),12.25,°C,950.44,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323713,140827-1,4/15/2022 0:00,112301,F_C3,S6.5,7.917
5/4/2022,14:59:37,39336,C1_SK,7.745,ppm (mg/L),12.268,°C,950.41,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323739,140827-1,4/15/2022 0:00,112301,F_C3,S6.5,7.745
5/4/2022,14:59:42,39336,C1_SK,7.691,ppm (mg/L),12.251,°C,950.43,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323753,140827-1,4/15/2022 0:00,112301,F_C3,S6.5,7.691
5/5/2022,10:28:06,243948,B1_SK,8.268,ppm (mg/L),12.597,°C,953.18,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320228,181015-101,4/15/2022 0:00,144301,B_C1,S6.7,8.268
5/5/2022,10:28:11,243948,B1_SK,8.325,ppm (mg/L),12.476,°C,953.24,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320213,181015-101,4/15/2022 0:00,144301,B_C1,S6.7,8.325
5/5/2022,10:28:16,243948,B1_SK,8.298,ppm (mg/L),12.395,°C,953.26,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320182,181015-101,4/15/2022 0:00,144301,B_C1,S6.7,8.298
5/5/2022,10:28:21,243948,B1_SK,8.315,ppm (mg/L),12.316,°C,953.25,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320162,181015-101,4/15/2022 0:00,144301,B_C1,S6.7,8.315
5/5/2022,10:28:26,243948,B1_SK,8.354,ppm (mg/L),12.3,°C,953.29,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320117,181015-101,4/15/2022 0:00,144301,B_C1,S6.7,8.354
5/5/2022,10:28:44,243948,B1_SK,8.479,ppm (mg/L),12.155,°C,953.28,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320087,181015-101,4/15/2022 0:00,144301,B_C2,S6.7,8.479
5/5/2022,10:28:49,243948,B1_SK,8.452,ppm (mg/L),12.167,°C,953.25,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320073,181015-101,4/15/2022 0:00,144301,B_C2,S6.7,8.452
5/5/2022,10:28:54,243948,B1_SK,8.413,ppm (mg/L),12.175,°C,953.21,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320072,181015-101,4/15/2022 0:00,144301,B_C2,S6.7,8.413
5/5/2022,10:28:59,243948,B1_SK,8.411,ppm (mg/L),12.182,°C,953.25,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320056,181015-101,4/15/2022 0:00,144301,B_C2,S6.7,8.411
5/5/2022,10:29:04,243948,B1_SK,8.377,ppm (mg/L),12.172,°C,953.26,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320045,181015-101,4/15/2022 0:00,144301,B_C2,S6.7,8.377
5/5/2022,10:29:19,243948,B1_SK,8.319,ppm (mg/L),12.186,°C,953.21,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320045,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.319
5/5/2022,10:29:24,243948,B1_SK,8.423,ppm (mg/L),12.193,°C,953.24,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320041,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.423
5/5/2022,10:29:29,243948,B1_SK,8.442,ppm (mg/L),12.183,°C,953.23,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320061,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.442
5/5/2022,10:29:34,243948,B1_SK,8.385,ppm (mg/L),12.181,°C,953.22,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320076,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.385
5/5/2022,10:29:39,243948,B1_SK,8.428,ppm (mg/L),12.201,°C,953.2,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320081,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.428
5/5/2022,10:29:44,243948,B1_SK,8.471,ppm (mg/L),12.203,°C,953.24,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320090,181015-101,4/15/2022 0:00,144301,B_C3,S6.7,8.471
5/5/2022,10:29:59,39336,C1_SK,8.46,ppm (mg/L),12.216,°C,953.22,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320139,140827-1,4/15/2022 0:00,112301,C_C1,S6.7,8.46
5/5/2022,10:30:04,39336,C1_SK,8.49,ppm (mg/L),12.22,°C,953.23,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320147,140827-1,4/15/2022 0:00,112301,C_C1,S6.7,8.49
5/5/2022,10:30:09,39336,C1_SK,8.439,ppm (mg/L),12.201,°C,953.23,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320168,140827-1,4/15/2022 0:00,112301,C_C1,S6.7,8.439
5/5/2022,10:30:14,39336,C1_SK,8.445,ppm (mg/L),12.214,°C,953.22,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320192,140827-1,4/15/2022 0:00,112301,C_C1,S6.7,8.445
5/5/2022,10:30:19,39336,C1_SK,8.416,ppm (mg/L),12.235,°C,953.22,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320214,140827-1,4/15/2022 0:00,112301,C_C1,S6.7,8.416
5/5/2022,10:30:51,39336,C1_SK,8.108,ppm (mg/L),12.226,°C,953.21,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320405,140827-1,4/15/2022 0:00,112301,C_C2,S6.7,8.108
5/5/2022,10:30:56,39336,C1_SK,8.111,ppm (mg/L),12.217,°C,953.22,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320411,140827-1,4/15/2022 0:00,112301,C_C2,S6.7,8.111
5/5/2022,10:31:01,39336,C1_SK,8.065,ppm (mg/L),12.222,°C,953.21,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320460,140827-1,4/15/2022 0:00,112301,C_C2,S6.7,8.065
5/5/2022,10:31:06,39336,C1_SK,8.112,ppm (mg/L),12.208,°C,953.25,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320487,140827-1,4/15/2022 0:00,112301,C_C2,S6.7,8.112
5/5/2022,10:31:11,39336,C1_SK,8.135,ppm (mg/L),12.227,°C,953.23,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320504,140827-1,4/15/2022 0:00,112301,C_C2,S6.7,8.135
5/5/2022,10:31:22,39336,C1_SK,7.8,ppm (mg/L),12.235,°C,953.19,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320592,140827-1,4/15/2022 0:00,112301,C_C3,S6.7,7.8
5/5/2022,10:31:27,39336,C1_SK,7.82,ppm (mg/L),12.244,°C,953.21,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320613,140827-1,4/15/2022 0:00,112301,C_C3,S6.7,7.82
5/5/2022,10:31:32,39336,C1_SK,7.816,ppm (mg/L),12.228,°C,953.24,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320654,140827-1,4/15/2022 0:00,112301,C_C3,S6.7,7.816
5/5/2022,10:31:37,39336,C1_SK,7.78,ppm (mg/L),12.216,°C,953.26,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320679,140827-1,4/15/2022 0:00,112301,C_C3,S6.7,7.78
5/5/2022,10:31:42,39336,C1_SK,7.798,ppm (mg/L),12.233,°C,953.24,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,320725,140827-1,4/15/2022 0:00,112301,C_C3,S6.7,7.798
5/5/2022,10:31:56,243948,B1_SK,8.34,ppm (mg/L),12.238,°C,953.23,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320834,181015-101,4/15/2022 0:00,144301,F_C1,S6.7,8.34
5/5/2022,10:32:01,243948,B1_SK,8.376,ppm (mg/L),12.236,°C,953.25,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320861,181015-101,4/15/2022 0:00,144301,F_C1,S6.7,8.376
5/5/2022,10:32:06,243948,B1_SK,8.404,ppm (mg/L),12.23,°C,953.26,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320915,181015-101,4/15/2022 0:00,144301,F_C1,S6.7,8.404
5/5/2022,10:32:11,243948,B1_SK,8.4,ppm (mg/L),12.229,°C,953.24,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320939,181015-101,4/15/2022 0:00,144301,F_C1,S6.7,8.4
5/5/2022,10:32:16,243948,B1_SK,8.397,ppm (mg/L),12.247,°C,953.3,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,320982,181015-101,4/15/2022 0:00,144301,F_C1,S6.7,8.397
5/5/2022,10:32:39,39336,C1_SK,7.947,ppm (mg/L),12.24,°C,953.25,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321168,140827-1,4/15/2022 0:00,112301,F_C2,S6.7,7.947
5/5/2022,10:32:44,39336,C1_SK,7.989,ppm (mg/L),12.247,°C,953.25,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321190,140827-1,4/15/2022 0:00,112301,F_C2,S6.7,7.989
5/5/2022,10:32:49,39336,C1_SK,7.992,ppm (mg/L),12.242,°C,953.28,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321222,140827-1,4/15/2022 0:00,112301,F_C2,S6.7,7.992
5/5/2022,10:32:54,39336,C1_SK,8.033,ppm (mg/L),12.238,°C,953.23,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321279,140827-1,4/15/2022 0:00,112301,F_C2,S6.7,8.033
5/5/2022,10:32:59,39336,C1_SK,8.003,ppm (mg/L),12.246,°C,953.26,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321321,140827-1,4/15/2022 0:00,112301,F_C2,S6.7,8.003
5/5/2022,10:33:11,39336,C1_SK,8.029,ppm (mg/L),12.252,°C,953.23,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321416,140827-1,4/15/2022 0:00,112301,F_C3,S6.7,8.029
5/5/2022,10:33:16,39336,C1_SK,8.009,ppm (mg/L),12.235,°C,953.26,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321437,140827-1,4/15/2022 0:00,112301,F_C3,S6.7,8.009
5/5/2022,10:33:21,39336,C1_SK,7.951,ppm (mg/L),12.244,°C,953.29,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321479,140827-1,4/15/2022 0:00,112301,F_C3,S6.7,7.951
5/5/2022,10:33:26,39336,C1_SK,7.95,ppm (mg/L),12.248,°C,953.26,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321505,140827-1,4/15/2022 0:00,112301,F_C3,S6.7,7.95
5/5/2022,10:33:31,39336,C1_SK,7.957,ppm (mg/L),12.241,°C,953.26,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,321541,140827-1,4/15/2022 0:00,112301,F_C3,S6.7,7.957
5/9/2022,10:02:34,243948,B1_SK,7.686,ppm (mg/L),12.442,°C,958.99,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323368,181015-101,4/15/2022 0:00,144301,B_C1,S08,7.686
5/9/2022,10:02:39,243948,B1_SK,7.637,ppm (mg/L),12.46,°C,959.09,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323368,181015-101,4/15/2022 0:00,144301,B_C1,S08,7.637
5/9/2022,10:02:44,243948,B1_SK,7.685,ppm (mg/L),12.485,°C,959.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323349,181015-101,4/15/2022 0:00,144301,B_C1,S08,7.685
5/9/2022,10:02:49,243948,B1_SK,7.758,ppm (mg/L),12.509,°C,959.01,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323357,181015-101,4/15/2022 0:00,144301,B_C1,S08,7.758
5/9/2022,10:02:54,243948,B1_SK,7.767,ppm (mg/L),12.537,°C,959.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323335,181015-101,4/15/2022 0:00,144301,B_C1,S08,7.767
5/9/2022,10:03:11,243948,B1_SK,7.943,ppm (mg/L),12.614,°C,958.99,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323364,181015-101,4/15/2022 0:00,144301,B_C2,S08,7.943
5/9/2022,10:03:16,243948,B1_SK,7.96,ppm (mg/L),12.626,°C,959,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323379,181015-101,4/15/2022 0:00,144301,B_C2,S08,7.96
5/9/2022,10:03:21,243948,B1_SK,8.052,ppm (mg/L),12.578,°C,959.02,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323385,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.052
5/9/2022,10:03:26,243948,B1_SK,7.902,ppm (mg/L),12.572,°C,959.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323392,181015-101,4/15/2022 0:00,144301,B_C2,S08,7.902
5/9/2022,10:03:31,243948,B1_SK,7.939,ppm (mg/L),12.578,°C,958.98,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323416,181015-101,4/15/2022 0:00,144301,B_C2,S08,7.939
5/9/2022,10:03:36,243948,B1_SK,8.007,ppm (mg/L),12.587,°C,959,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323426,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.007
5/9/2022,10:03:47,243948,B1_SK,7.844,ppm (mg/L),12.6,°C,959,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323479,181015-101,4/15/2022 0:00,144301,B_C3,S08,7.844
5/9/2022,10:03:51,243948,B1_SK,7.845,ppm (mg/L),12.601,°C,959.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323482,181015-101,4/15/2022 0:00,144301,B_C3,S08,7.845
5/9/2022,10:03:56,243948,B1_SK,7.866,ppm (mg/L),12.596,°C,959,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323510,181015-101,4/15/2022 0:00,144301,B_C3,S08,7.866
5/9/2022,10:04:01,243948,B1_SK,7.897,ppm (mg/L),12.6,°C,959.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323522,181015-101,4/15/2022 0:00,144301,B_C3,S08,7.897
5/9/2022,10:04:06,243948,B1_SK,7.854,ppm (mg/L),12.588,°C,959.01,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323544,181015-101,4/15/2022 0:00,144301,B_C3,S08,7.854
5/9/2022,10:04:18,39336,C1_SK,7.818,ppm (mg/L),12.582,°C,959,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323592,140827-1,4/15/2022 0:00,112301,C_C1,S08,7.818
5/9/2022,10:04:23,39336,C1_SK,7.819,ppm (mg/L),12.587,°C,959.05,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323607,140827-1,4/15/2022 0:00,112301,C_C1,S08,7.819
5/9/2022,10:04:28,39336,C1_SK,7.867,ppm (mg/L),12.56,°C,959,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323641,140827-1,4/15/2022 0:00,112301,C_C1,S08,7.867
5/9/2022,10:04:33,39336,C1_SK,7.855,ppm (mg/L),12.546,°C,958.98,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323660,140827-1,4/15/2022 0:00,112301,C_C1,S08,7.855
5/9/2022,10:04:38,39336,C1_SK,7.853,ppm (mg/L),12.54,°C,959.01,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323711,140827-1,4/15/2022 0:00,112301,C_C1,S08,7.853
5/9/2022,10:04:45,39336,C1_SK,7.941,ppm (mg/L),12.528,°C,959.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323746,140827-1,4/15/2022 0:00,112301,C_C2,S08,7.941
5/9/2022,10:04:49,39336,C1_SK,7.953,ppm (mg/L),12.52,°C,958.99,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323736,140827-1,4/15/2022 0:00,112301,C_C2,S08,7.953
5/9/2022,10:04:54,39336,C1_SK,7.985,ppm (mg/L),12.5,°C,959,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323775,140827-1,4/15/2022 0:00,112301,C_C2,S08,7.985
5/9/2022,10:04:59,39336,C1_SK,7.908,ppm (mg/L),12.487,°C,959.02,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323811,140827-1,4/15/2022 0:00,112301,C_C2,S08,7.908
5/9/2022,10:05:04,39336,C1_SK,7.877,ppm (mg/L),12.461,°C,959.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323848,140827-1,4/15/2022 0:00,112301,C_C2,S08,7.877
5/9/2022,10:05:12,39336,C1_SK,7.981,ppm (mg/L),12.464,°C,959.01,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323903,140827-1,4/15/2022 0:00,112301,C_C3,S08,7.981
5/9/2022,10:05:17,39336,C1_SK,8.001,ppm (mg/L),12.442,°C,959.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323913,140827-1,4/15/2022 0:00,112301,C_C3,S08,8.001
5/9/2022,10:05:22,39336,C1_SK,7.93,ppm (mg/L),12.43,°C,959.02,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323939,140827-1,4/15/2022 0:00,112301,C_C3,S08,7.93
5/9/2022,10:05:27,39336,C1_SK,7.894,ppm (mg/L),12.428,°C,959,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323983,140827-1,4/15/2022 0:00,112301,C_C3,S08,7.894
5/9/2022,10:05:32,39336,C1_SK,7.832,ppm (mg/L),12.425,°C,959.01,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,324009,140827-1,4/15/2022 0:00,112301,C_C3,S08,7.832
5/9/2022,10:09:20,243948,B1_SK,8.769,ppm (mg/L),12.03,°C,959.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325259,181015-101,4/15/2022 0:00,144301,F_C1,S08,8.769
5/9/2022,10:09:25,243948,B1_SK,8.85,ppm (mg/L),12.02,°C,959.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325259,181015-101,4/15/2022 0:00,144301,F_C1,S08,8.85
5/9/2022,10:09:30,243948,B1_SK,8.719,ppm (mg/L),12.021,°C,959.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325293,181015-101,4/15/2022 0:00,144301,F_C1,S08,8.719
5/9/2022,10:09:35,243948,B1_SK,8.873,ppm (mg/L),12.026,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325308,181015-101,4/15/2022 0:00,144301,F_C1,S08,8.873
5/9/2022,10:09:40,243948,B1_SK,8.812,ppm (mg/L),12.035,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325339,181015-101,4/15/2022 0:00,144301,F_C1,S08,8.812
5/9/2022,10:09:59,39336,C1_SK,8.053,ppm (mg/L),12.049,°C,959.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325436,140827-1,4/15/2022 0:00,112301,F_C1,S08,8.053
